link	title	description	expiration_date	price	image_link	label	id	manufacturer	payment_accepted	condition
https://passionmansion.com/p/116/BA053/Magic+Stamina+Spray+1.Oz.html	Magic Stamina Spray 1.Oz	Magic Stamina Spray 1.Oz	2010-01-18	10.67	http://passionmansion.com/img/products/CNVMC/BA053_1.JPG	Sprays	BA053	Body Action	Visa, MasterCard, AmericanExpress, Discover	New
https://passionmansion.com/p/117/BA056/Climaxa+Stimulating+Gel+50Pc+Display.html	Climaxa Stimulating Gel 50Pc Display	Climaxa Stimulating Gel 50Pc Display	2010-01-18	164.56	http://passionmansion.com/img/products/MC/BA056.JPG	Gels	BA056	Body Action	Visa, MasterCard, AmericanExpress, Discover	New
https://passionmansion.com/p/118/BA060/Virgin+Peasure.html	Virgin Peasure	Virgin Peasure	2010-01-18	13.71	http://passionmansion.com/img/products/CNVMC/BA060_1.JPG	Gels	BA060	Body Action	Visa, MasterCard, AmericanExpress, Discover	New
https://passionmansion.com/p/122/BAFD2/Body+Action+Floor+Display.html	Body Action Floor Display	Body Action Floor Display	2010-01-18	3422.25	http://passionmansion.com/img/products/MC/BAFD2.JPG	Point of Purchase Displays	BAFD2		Visa, MasterCard, AmericanExpress, Discover	New
https://passionmansion.com/p/123/BAN90078/Milf+Soup+%2306+Dvd+%28Sale%29.html	Milf Soup #06 -Dvd (Sale)	Milf Soup #06 -Dvd (Sale)	2010-01-18	21.06	http://passionmansion.com/img/products/MC/BAN90078.JPG	I-N	BAN90078		Visa, MasterCard, AmericanExpress, Discover	New
https://passionmansion.com/p/126/BB008/Boy+Butter+Lubricant++8+oz.html	Boy Butter Lubricant - 8 oz	Edible coconut oil and silicone-based water-soluble personal lubricant	2010-01-18	16.79	http://passionmansion.com/img/products/MISC/BB002.JPG	Oil-Based	BB008	Boy Butter	Visa, MasterCard, AmericanExpress, Discover	New
https://passionmansion.com/p/127/BB009/Boy+Butter+Lubricant++9+oz+Squeeze.html	Boy Butter Lubricant - 9 oz Squeeze	Edible coconut oil and silicone-based water-soluble personal lubricant	2010-01-18	23.01	http://passionmansion.com/img/products/MISC/BB009.JPG	Oil-Based	BB009	Boy Butter	Visa, MasterCard, AmericanExpress, Discover	New
https://passionmansion.com/p/128/BB010/Boy+Butter+Extreme+16+Oz+Tub.html	Boy Butter Extreme 16 Oz Tub	Boy Butter Extreme 16 Oz Tub	2010-01-18	34.53	http://passionmansion.com/img/products/MC/BB010.JPG	Oil-Based	BB010	Boy Butter	Visa, MasterCard, AmericanExpress, Discover	New
https://passionmansion.com/p/131/BB5MLYWB/You+Won%27t+Believe+120+Pc+Fishbowl.html	You Won't Believe 120 Pc Fishbowl	The worlds first water-based cream lubricant, safe, gentle, and 	2010-01-18	221.13	http://passionmansion.com/img/products/MISC/imagesoon.JPG	Water-Based	BB5MLYWB	Boy Butter	Visa, MasterCard, AmericanExpress, Discover	New
https://passionmansion.com/p/132/BBLL04/Lucky+Lube+4+Oz+Water+Based+Tub.html	Lucky Lube 4 Oz Water Based Tub	Lucky Lube 4 Oz Water Based Tub	2010-01-18	12.34	http://passionmansion.com/img/products/MC/BBLL04.JPG	Water-Based	BBLL04	Boy Butter	Visa, MasterCard, AmericanExpress, Discover	New
https://passionmansion.com/p/133/BBLL08/Lucky+8+Oz+Water+Based+Lube+Tub.html	Lucky 8 Oz Water Based Lube Tub	Lucky 8 Oz Water Based Lube Tub	2010-01-18	18.06	http://passionmansion.com/img/products/MC/BBLL08.JPG	Water-Based	BBLL08	Boy Butter	Visa, MasterCard, AmericanExpress, Discover	New
https://passionmansion.com/p/134/BBLL09/Lucky+Lube+9+Oz+Squeeze+Water+Based.html	Lucky Lube 9 Oz Squeeze Water Based	Lucky Lube 9 Oz Squeeze Water Based	2010-01-18	26.34	http://passionmansion.com/img/products/MC/BBLL09.JPG	Water-Based	BBLL09	Boy Butter	Visa, MasterCard, AmericanExpress, Discover	New
https://passionmansion.com/p/135/BBYWB04/Boy+Butter+H20+4oz.html	Boy Butter H20 4oz	Will keep going like an oil based product	2010-01-18	12.03	http://passionmansion.com/img/products/MISC/BBYWB04.JPG	Water-Based	BBYWB04	Boy Butter	Visa, MasterCard, AmericanExpress, Discover	New
https://passionmansion.com/p/136/BBYWB08/Boy+Butter+H20+8oz.html	Boy Butter H20 8oz	Will keep going like an oil based product	2010-01-18	17.59	http://passionmansion.com/img/products/MISC/BBYWB04.JPG	Water-Based	BBYWB08	Boy Butter	Visa, MasterCard, AmericanExpress, Discover	New
https://passionmansion.com/p/137/BCDEP05/Delicious+Encounter+Peach+5.25+Oz.html	Delicious Encounter Peach 5.25 Oz	Combines a burst of fruit flavor with the sensuality of a lubricant	2010-01-18	15.11	http://passionmansion.com/img/products/EG/BCDEP05.JPG	Flavored	BCDEP05	B. Cumming Company, Inc.	Visa, MasterCard, AmericanExpress, Discover	New
https://passionmansion.com/p/138/BCDES05/Delicious+Encounter+Strawberry+5.25+Oz.html	Delicious Encounter Strawberry 5.25 Oz	Combines a burst of fruit flavor with the sensuality of a lubricant	2010-01-18	15.11	http://passionmansion.com/img/products/EG/BCDES05.JPG	Flavored	BCDES05	B. Cumming Company, Inc.	Visa, MasterCard, AmericanExpress, Discover	New
https://passionmansion.com/p/139/BCDEW05/Delicious+Encounter+Watermelon+5.25+Oz%28Wd%29.html	Delicious Encounter Watermelon 5.25 Oz(Wd)	Delicious Encounter Watermelon 5.25 Oz(Wd)	2010-01-18	12.11	http://passionmansion.com/img/products/CNVMC/BCDEW05_1.JPG	Flavored	BCDEW05	B. Cumming Company, Inc.	Visa, MasterCard, AmericanExpress, Discover	New
https://passionmansion.com/p/141/BCECH04/Elbow+Grease++Hot+4oz.html	Elbow Grease - Hot 4oz	4oz warming thick, long lasting, tasteless and odorless lubricant.	2010-01-18	15.80	http://passionmansion.com/img/products/LU/008.GIF	Water-Based	BCECH04	B. Cumming Company, Inc.	Visa, MasterCard, AmericanExpress, Discover	New
https://passionmansion.com/p/145/BCECL01/Elbow+Grease+Light+Cream+1oz.html	Elbow Grease Light Cream 1oz	Designed for those who like the cream experience	2010-01-18	4.95	http://passionmansion.com/img/products/EG/BCECL01.JPG	Oil-Based	BCECL01	B. Cumming Company, Inc.	Visa, MasterCard, AmericanExpress, Discover	New
https://passionmansion.com/p/146/BCECL04/Elbow+Grease+Light+Cream+4oz.html	Elbow Grease Light Cream 4oz	Designed for those who like the cream experience	2010-01-18	15.80	http://passionmansion.com/img/products/EG/BCECL04.JPG	Oil-Based	BCECL04	B. Cumming Company, Inc.	Visa, MasterCard, AmericanExpress, Discover	New
https://passionmansion.com/p/147/BCECL15/Elbow+Grease+Light+Cream+15oz.html	Elbow Grease Light Cream 15oz	Designed for those who like the cream experience	2010-01-18	27.65	http://passionmansion.com/img/products/EG/BCECL15.JPG	Oil-Based	BCECL15	B. Cumming Company, Inc.	Visa, MasterCard, AmericanExpress, Discover	New
https://passionmansion.com/p/148/BCECLG/Elbow+Grease+Light+Gallon.html	Elbow Grease Light Gallon	Designed for those who like the cream experience	2010-01-18	191.51	http://passionmansion.com/img/products/EG/BCECLG.JPG	Oil-Based	BCECLG	B. Cumming Company, Inc.	Visa, MasterCard, AmericanExpress, Discover	New
https://passionmansion.com/p/149/BCECR01/Elbow+Grease+Regular+Quickies+1oz.html	Elbow Grease Regular Quickies 1oz	The oldest sexual lubricant on the market today!	2010-01-18	4.95	http://passionmansion.com/img/products/EG/BCECR01.JPG	Oil-Based	BCECR01	B. Cumming Company, Inc.	Visa, MasterCard, AmericanExpress, Discover	New
https://passionmansion.com/p/150/BCECR04/Elbow+Grease+4oz.html	Elbow Grease 4oz	4oz thick, long lasting, tasteless and odorless lubricant.	2010-01-18	15.80	http://passionmansion.com/img/products/LU/007.GIF	Water-Based	BCECR04	B. Cumming Company, Inc.	Visa, MasterCard, AmericanExpress, Discover	New
https://passionmansion.com/p/151/BCECR15/Elbow+Grease++15oz.html	Elbow Grease - 15oz	15oz thick, long lasting, tasteless and odorless lubricant.	2010-01-18	27.65	http://passionmansion.com/img/products/LU/007.GIF	Water-Based	BCECR15	B. Cumming Company, Inc.	Visa, MasterCard, AmericanExpress, Discover	New
https://passionmansion.com/p/152/BCECRG/Elbow+Grease+Original+Gallon.html	Elbow Grease Original Gallon	The oldest sexual lubricant on the market today!	2010-01-18	191.51	http://passionmansion.com/img/products/EG/BCECRG.JPG	Oil-Based	BCECRG	B. Cumming Company, Inc.	Visa, MasterCard, AmericanExpress, Discover	New
